"","Year","Area","Street","Street 2"
"547",2011,"Birmingham","Bristol Rd.",""
"548",2011,"Birmingham","Bristol Rd.",""
"549",2011,"Birmingham","Bristol Rd.",""
"550",2011,"Birmingham","Bristol Rd.",""
"551",2011,"Birmingham","Bristol Rd.",""
"552",2011,"Birmingham","Broad Str.",""
"553",2011,"Birmingham","Broad Str.",""
"554",2011,"Birmingham","Broad Str.",""
"555",2011,"Birmingham","Broad Str.",""
"556",2011,"Birmingham","Broad Str.",""
"557",2011,"Birmingham","Brook Ln.",""
"558",2011,"Birmingham","Bunburry Rd.",""
"559",2011,"Birmingham","Bunburry Rd.",""
"560",2011,"Birmingham","Burnhill Grove  Weoley Castle  Birmingham ",""
"561",2011,"Birmingham","Car Park Of Bournville Ln.",""
"562",2011,"Birmingham","Chinbrook Rd.",""
"563",2011,"Birmingham","Church Hill Nortthfield",""
"564",2011,"Birmingham","Church Rd.",""
"565",2011,"Birmingham","Compton Rd.",""
"566",2011,"Birmingham","Costcutters  Ardern Rd.",""
"567",2011,"Birmingham","Dawberry Rd.",""
"568",2011,"Birmingham","Dawlish Rd.",""
"569",2011,"Birmingham","Dingle Club",""
"570",2011,"Birmingham","Doddington Rd.",""
"571",2011,"Birmingham","Dog Kennel Ln.",""
"572",2011,"Birmingham","Dog Pool Ln.",""
"573",2011,"Birmingham","Downfield Drive",""
"574",2011,"Birmingham","Dudley Bus Str.",""
"575",2011,"Birmingham","Dwellings Ln.",""
"576",2011,"Birmingham","Eafo",""
"577",2011,"Birmingham","Edgbaston Cricket Ground",""
"578",2011,"Birmingham","Edgbaston Park Rd.",""
"579",2011,"Birmingham","Exeter Rd   Hubert Rd",""
"580",2011,"Birmingham","Fordhouse Ln.",""
"581",2011,"Birmingham","Four Acres  Quinton ",""
"582",2011,"Birmingham","Frogmill Rd.",""
"583",2011,"Birmingham","Genners Ln.",""
"584",2011,"Birmingham","Glastonbury Rd.",""
"585",2011,"Birmingham","Great Park Rubery",""
"586",2011,"Birmingham","Griffins Brook Ln.",""
"587",2011,"Birmingham","Grosvenor Shopping Centre",""
"588",2011,"Birmingham","Hagley Rd.",""
"589",2011,"Birmingham","Hagley Rd.",""
"590",2011,"Birmingham","Hagley Rd.",""
"591",2011,"Birmingham","Hagley Rd.",""
"592",2011,"Birmingham","Hagley Rd.",""
"593",2011,"Birmingham","Hagley Rd.",""
"594",2011,"Birmingham","Hagley Rd.",""
"595",2011,"Birmingham","Hagley Rd.",""
"596",2011,"Birmingham","Hagley Rd.",""
"597",2011,"Birmingham","Hagley Rd.",""
"598",2011,"Birmingham","Hagley Rd.",""
"599",2011,"Birmingham","Harborne Cricket Club",""
"600",2011,"Birmingham","Harborne High Str.",""
"601",2011,"Birmingham","Harborne High Str.",""
"602",2011,"Birmingham","Harborne High Str.",""
"603",2011,"Birmingham","Harborne High Str.",""
"604",2011,"Birmingham","Harborne Park Rd.",""
"605",2011,"Birmingham","Harborne Police Str.",""
"606",2011,"Birmingham","Harbourne Cricket Club",""
"607",2011,"Birmingham","Hawkesley End",""
"608",2011,"Birmingham","Hawkesley Square",""
"609",2011,"Birmingham","Hazelwell Str.",""
"610",2011,"Birmingham","Heathmill Ln.",""
"611",2011,"Birmingham","Herons Wood",""
"612",2011,"Birmingham","High Str.",""
"613",2011,"Birmingham","High Str.",""
"614",2011,"Birmingham","High Str.",""
"615",2011,"Birmingham","High Str.",""
"616",2011,"Birmingham","High Str.",""
"617",2011,"Birmingham","High Str.",""
"618",2011,"Birmingham","High Str.",""
"619",2011,"Birmingham","High Str.",""
"620",2011,"Birmingham","High Str.",""
"621",2011,"Birmingham","High Str.",""
"622",2011,"Birmingham","High Str.",""
"623",2011,"Birmingham","Highfdield Ln.",""
"624",2011,"Birmingham","Highfield Ln.",""
"625",2011,"Birmingham","Highfield Ln.",""
"626",2011,"Birmingham","Hoggs Ln.",""
"627",2011,"Birmingham","Hollybank Rd.",""
"628",2011,"Birmingham","Holywood Bowl  Rubery",""
"629",2011,"Birmingham","Home Address",""
"630",2011,"Birmingham","Honnington Crescent  Northfield",""
"631",2011,"Birmingham","Jiggins Ln.",""
"632",2011,"Birmingham","Jiggins Ln.",""
"633",2011,"Birmingham","Kembertone Rd.",""
"634",2011,"Birmingham","Kings Norton Green",""
"635",2011,"Birmingham","Leech Green Rd",""
"636",2011,"Birmingham","Leith Grove",""
"637",2011,"Birmingham","Leith Grove",""
"638",2011,"Birmingham","Long Fellow Rd.",""
"639",2011,"Birmingham","Longbridge Ln.",""
"640",2011,"Birmingham","Longbridge Ln.",""
"641",2011,"Birmingham","Longbridge Ln.",""
"642",2011,"Birmingham","Longham Croft",""
"643",2011,"Birmingham","Lottie Rd.",""
"644",2011,"Birmingham","Lutley Grove",""
"645",2011,"Birmingham","Malins Rd.",""
"646",2011,"Birmingham","Manderville House",""
"647",2011,"Birmingham","Marjoram Close  Hawksley",""
"648",2011,"Birmingham","Masshouse Ln.",""
"649",2011,"Birmingham","Masshouse Ln.",""
"650",2011,"Birmingham","Maypole Ln.",""
"651",2011,"Birmingham","Merritts Hill",""
"652",2011,"Birmingham","Metchley Ln.",""
"653",2011,"Birmingham","Moat Rd.",""
"654",2011,"Birmingham","Mounbatten House  Wyndham Rd.",""
"655",2011,"Birmingham","New Str.",""
"656",2011,"Birmingham","New Str.",""
"657",2011,"Birmingham","Nortb Worcester Golf Club",""
"658",2011,"Birmingham","North Str.",""
"659",2011,"Birmingham","North Str.",""
"660",2011,"Birmingham","Northfield High Str.",""
"661",2011,"Birmingham","Northfield High Str.",""
"662",2011,"Birmingham","Oakridge Rd.",""
"663",2011,"Birmingham","Oddingley Rd.",""
"664",2011,"Birmingham","Oddingley Rd.",""
"665",2011,"Birmingham","Paradise Forum  Birmingham ",""
"666",2011,"Birmingham","Parsons Hill",""
"667",2011,"Birmingham","Pershore Rd.",""
"668",2011,"Birmingham","Pershore Rd.",""
"669",2011,"Birmingham","Pershore Rd.",""
"670",2011,"Birmingham","Pershore Rd.",""
"671",2011,"Birmingham","Pershore Rd.",""
"672",2011,"Birmingham","Pershore Rd.",""
"673",2011,"Birmingham","Pershore Rd.",""
"674",2011,"Birmingham","Pershore Rd.",""
"675",2011,"Birmingham","Pershore Rd.",""
"676",2011,"Birmingham","Pershore Rd.",""
"677",2011,"Birmingham","Pershore Rd.",""
"678",2011,"Birmingham","Pershore Rd.",""
"679",2011,"Birmingham","Poole Crescent  Harborne",""
"680",2011,"Birmingham","Poplar Ave.",""
"681",2011,"Birmingham","Portlands Rd.",""
"682",2011,"Birmingham","Princethorpe Rd.",""
"683",2011,"Birmingham","Qe Casualty",""
"684",2011,"Birmingham","Qe Hospital",""
"685",2011,"Birmingham","Qe Hospital",""
"686",2011,"Birmingham","Quality Hotel",""
"687",2011,"Birmingham","Queen Elizabeth Hospital",""
"688",2011,"Birmingham","Raddlebarn Rd.",""
"689",2011,"Birmingham","Richmond Hill Rd.",""
"690",2011,"Birmingham","Richmond Rd.",""
"691",2011,"Birmingham","Rd.",""
"692",2011,"Birmingham","Rd.",""
"693",2011,"Birmingham","Sainsburys  Frankley Beeches Rd  Northfield",""
"694",2011,"Birmingham","Selcroft Ave.",""
"695",2011,"Birmingham","Shannon Rd  Kings Norton",""
"696",2011,"Birmingham","Shawbrook Grove",""
"697",2011,"Birmingham","Shell Forecourt Bristol Rd",""
"698",2011,"Birmingham","Sir Hiltons Rd.",""
"699",2011,"Birmingham","Snax 24 Forcourt ",""
"700",2011,"Birmingham","Solihull High Str.",""
"701",2011,"Birmingham","Solihull High Str.",""
"702",2011,"Birmingham","Str.",""
"703",2011,"Birmingham","Str.",""
"704",2011,"Birmingham","Str.",""
"705",2011,"Birmingham","Str.",""
"706",2011,"Birmingham","The Fold",""
"707",2011,"Birmingham","The Fold  Kings Norton",""
"708",2011,"Birmingham","The Jester Ph",""
"709",2011,"Birmingham","The Parade Queensway  City  Centre ",""
"710",2011,"Birmingham","The Rd.",""
"711",2011,"Birmingham","Three Horshoes Ph",""
"712",2011,"Birmingham","Three Shires Oak Rd.",""
"713",2011,"Birmingham","Three Shires Rd.",""
"714",2011,"Birmingham","Trescotte Rd.",""
"715",2011,"Birmingham","Turves Green",""
"716",2011,"Birmingham","Unknown",""
"717",2011,"Birmingham","Valbourne Rd.",""
"718",2011,"Birmingham","Vicarage Rd.",""
"719",2011,"Birmingham","Vineyard Rd.",""
"720",2011,"Birmingham","War Ln.",""
"721",2011,"Birmingham","Watford Rd  Cotteridge",""
"722",2011,"Birmingham","Weolly Castle Rd.",""
"723",2011,"Birmingham","Westminster Rd.",""
"724",2011,"Birmingham","Wolverhampton Str.",""
"725",2011,"Birmingham","Woodhouse Rd.",""
"726",2011,"Birmingham","Woodmeadow Rd.",""
"727",2011,"Birmingham","Worlds End Ln.",""
"728",2011,"Birmingham","Worlds End Ln.",""
"729",2011,"Birmingham","Worlds End Ln.",""
"730",2011,"Birmingham","Worlds End Ln.",""
"731",2011,"Birmingham","Acardian Centre",""
"732",2011,"Birmingham","Adderley Rd.",""
"733",2011,"Birmingham","Air Night Club",""
"734",2011,"Birmingham","Albert Rd.",""
"735",2011,"Birmingham","Arcadia Centre  Birmingham City Centre",""
"736",2011,"Birmingham","Arcadian",""
"737",2011,"Birmingham","Arcadian",""
"738",2011,"Birmingham","Arcadian Birmingham City Centre",""
"739",2011,"Birmingham","Arcadian Center  Birmingham",""
"740",2011,"Birmingham","Arcadian Centre",""
"741",2011,"Birmingham","Arcadian Centre",""
"742",2011,"Birmingham","Arcadian Centre",""
"743",2011,"Birmingham","Arcadian Centre",""
"744",2011,"Birmingham","Arcadian Centre",""
"745",2011,"Birmingham","Arcadian Centre",""
"746",2011,"Birmingham","Arcadian Centre",""
"747",2011,"Birmingham","Arcadian Centre",""
"748",2011,"Birmingham","Arcadian Centre",""
"749",2011,"Birmingham","Arcadian Centre",""
"750",2011,"Birmingham","Arcadian Centre",""
"751",2011,"Birmingham","Arcadian Centre",""
"752",2011,"Birmingham","Arcadian Centre",""
"753",2011,"Birmingham","Arcadian Centre",""
"754",2011,"Birmingham","Arcadian Centre Bham",""
"755",2011,"Birmingham","Arcadian Centre  Birmingham",""
"756",2011,"Birmingham","Arcadian Centre  Birmingham City Centre",""
"757",2011,"Birmingham","Arcadian Centre  Ln.",""
"758",2011,"Birmingham","Arcadian Centre  Ln.",""
"759",2011,"Birmingham","Arcadian Entertainment Centre  Birmingham",""
"760",2011,"Birmingham","Arcadian  City Centre ",""
"761",2011,"Birmingham","Arcadian  Hurst Str.",""
"762",2011,"Birmingham","Aston Hotel ",""
"763",2011,"Birmingham","Aston Police Str.",""
"764",2011,"Birmingham","Aston Villa Football Ground",""
"765",2011,"Birmingham","Attenborough Close",""
"766",2011,"Birmingham","Away Fans Coach Park   Bham Cfc",""
"767",2011,"Birmingham","Away Supporters Entrance Bcfc",""
"768",2011,"Birmingham","Bar Risa",""
"769",2011,"Birmingham","Bath Rd.",""
"770",2011,"Birmingham","Bath Str.",""
"771",2011,"Birmingham","Bcfc  Home Fans Car Aprke",""
"772",2011,"Birmingham","Bcfc Ground",""
"773",2011,"Birmingham","Bcfc Tilton Rd.",""
"774",2011,"Birmingham","Berkeley Str.",""
"775",2011,"Birmingham","Berkeley Str.",""
"776",2011,"Birmingham","Berkley Str.",""
"777",2011,"Birmingham","B Ham New Str.",""
"778",2011,"Birmingham","Big Bite  Broad Str.",""
"779",2011,"Birmingham","Bigwok Restaurant  Birmingham",""
"780",2011,"Birmingham","Birchfield Rd.",""
"781",2011,"Birmingham","Birchfield Rd.",""
"782",2011,"Birmingham","Birchfield Rd.",""
"783",2011,"Birmingham","Birchfiled Rd.",""
"784",2011,"Birmingham","Birmingham City Fc       Coach Park",""
"785",2011,"Birmingham","Birmingham Magistrates Court ",""
"786",2011,"Birmingham","Birmingham New Str.",""
"787",2011,"Birmingham","Birmingham New Str.",""
"788",2011,"Birmingham","Birmingham New Str.",""
"789",2011,"Birmingham","Bishopgate Str.",""
"790",2011,"Birmingham","Bishopgate Str.",""
"791",2011,"Birmingham","Bishopsgate Str.",""
"792",2011,"Birmingham","Bliss Bar  Broad Str.",""
"793",2011,"Birmingham","Bliss Nightclub  Broad Str.",""
"794",2011,"Birmingham","Bliss Nightclub  Broad Str.",""
"795",2011,"Birmingham","Bliss  Broad Str.",""
"796",2011,"Birmingham","Bordesley Green",""
"797",2011,"Birmingham","Bordesley Green Rd",""
"798",2011,"Birmingham","Bradford Str.",""
"799",2011,"Birmingham","Braod Str.",""
"800",2011,"Birmingham","Braod Str.",""
"801",2011,"Birmingham","Braod Str.",""
"802",2011,"Birmingham","Braod Str.",""
"803",2011,"Birmingham","Braod Str.",""
"804",2011,"Birmingham","Braod Str.",""
"805",2011,"Birmingham","Briar Rd.",""
"806",2011,"Birmingham","Brighton Arms Ph",""
"807",2011,"Birmingham","Bristol Rd.",""
"808",2011,"Birmingham","Bristol Rd.",""
"809",2011,"Birmingham","Bristol Str.",""
"810",2011,"Birmingham","Bristol Str.",""
"811",2011,"Birmingham","Bristol Str.",""
"812",2011,"Birmingham","Bristol Str.",""
"813",2011,"Birmingham","Bristol Str.",""
"814",2011,"Birmingham","Brittania Hotel",""
"815",2011,"Birmingham","Broad Str.",""
"816",2011,"Birmingham","Broad Str.",""
"817",2011,"Birmingham","Broad Str.",""
"818",2011,"Birmingham","Broad Str.",""
"819",2011,"Birmingham","Broad Str.",""
"820",2011,"Birmingham","Broad Str.",""
"821",2011,"Birmingham","Broad Str.",""
"822",2011,"Birmingham","Broad Str.",""
"823",2011,"Birmingham","Broad Str.",""
"824",2011,"Birmingham","Broad Str.",""
"825",2011,"Birmingham","Broad Str.",""
"826",2011,"Birmingham","Broad Str.",""
"827",2011,"Birmingham","Broad Str.",""
"828",2011,"Birmingham","Broad Str.",""
"829",2011,"Birmingham","Broad Str.",""
"830",2011,"Birmingham","Broad Str.",""
"831",2011,"Birmingham","Broad Str.",""
"832",2011,"Birmingham","Broad Str.",""
"833",2011,"Birmingham","Broad Str.",""
"834",2011,"Birmingham","Broad Str.",""
"835",2011,"Birmingham","Broad Str.",""
"836",2011,"Birmingham","Broad Str.",""
"837",2011,"Birmingham","Broad Str.",""
"838",2011,"Birmingham","Broad Str.",""
"839",2011,"Birmingham","Broad Str.",""
"840",2011,"Birmingham","Broad Str.",""
"841",2011,"Birmingham","Broad Str.",""
"842",2011,"Birmingham","Broad Str.",""
"843",2011,"Birmingham","Broad Str.",""
"844",2011,"Birmingham","Broad Str.",""
"845",2011,"Birmingham","Broad Str.",""
"846",2011,"Birmingham","Broad Str.",""
"847",2011,"Birmingham","Broad Str.",""
"848",2011,"Birmingham","Broad Str.",""
"849",2011,"Birmingham","Broad Str.",""
"850",2011,"Birmingham","Broad Str.",""
"851",2011,"Birmingham","Broad Str.",""
"852",2011,"Birmingham","Broad Str.",""
"853",2011,"Birmingham","Broad Str.",""
"854",2011,"Birmingham","Broad Str.",""
"855",2011,"Birmingham","Broad Str.",""
"856",2011,"Birmingham","Broad Str.",""
"857",2011,"Birmingham","Broad Str.",""
"858",2011,"Birmingham","Broad Str.",""
"859",2011,"Birmingham","Broad Str.",""
"860",2011,"Birmingham","Broad Str.",""
"861",2011,"Birmingham","Broad Str.",""
"862",2011,"Birmingham","Broad Str.",""
"863",2011,"Birmingham","Broad Str.",""
"864",2011,"Birmingham","Broad Str.",""
"865",2011,"Birmingham","Broad Str.",""
"866",2011,"Birmingham","Broad Str.",""
"867",2011,"Birmingham","Broad Str.",""
"868",2011,"Birmingham","Broad Str.",""
"869",2011,"Birmingham","Broad Str.",""
"870",2011,"Birmingham","Broad Str.",""
"871",2011,"Birmingham","Broad Str.",""
"872",2011,"Birmingham","Broad Str.",""
"873",2011,"Birmingham","Broad Str.",""
"874",2011,"Birmingham","Broad Str.",""
"875",2011,"Birmingham","Broad Str.",""
"876",2011,"Birmingham","Broad Str.",""
"877",2011,"Birmingham","Broad Str.",""
"878",2011,"Birmingham","Broad Str.",""
"879",2011,"Birmingham","Broad Str.",""
"880",2011,"Birmingham","Broad Str.",""
"881",2011,"Birmingham","Broad Str.",""
"882",2011,"Birmingham","Broad Str.",""
"883",2011,"Birmingham","Broad Str.",""
"884",2011,"Birmingham","Broad Str.",""
"885",2011,"Birmingham","Broad Str.",""
"886",2011,"Birmingham","Broad Str.",""
"887",2011,"Birmingham","Broad Str.",""
"888",2011,"Birmingham","Broad Str.",""
"889",2011,"Birmingham","Broad Str.",""
"890",2011,"Birmingham","Broad Str.",""
"891",2011,"Birmingham","Broad Str.",""
"892",2011,"Birmingham","Broad Str.",""
"893",2011,"Birmingham","Broad Str.",""
"894",2011,"Birmingham","Broad Str.",""
"895",2011,"Birmingham","Broad Str.",""
"896",2011,"Birmingham","Broad Str.",""
"897",2011,"Birmingham","Broad Str.",""
"898",2011,"Birmingham","Broad Str.",""
"899",2011,"Birmingham","Broad Str.",""
"900",2011,"Birmingham","Broad Str.",""
"901",2011,"Birmingham","Broad Str.",""
"902",2011,"Birmingham","Broad Str.",""
"903",2011,"Birmingham","Broad Str.",""
"904",2011,"Birmingham","Broad Str.",""
"905",2011,"Birmingham","Broad Str.",""
"906",2011,"Birmingham","Broad Str.",""
"907",2011,"Birmingham","Broad Str.",""
"908",2011,"Birmingham","Broad Str.",""
"909",2011,"Birmingham","Broad Str.",""
"910",2011,"Birmingham","Broad Str.",""
"911",2011,"Birmingham","Broad Str.",""
"912",2011,"Birmingham","Broad Str.",""
"913",2011,"Birmingham","Broad Str.",""
"914",2011,"Birmingham","Broad Str.",""
"915",2011,"Birmingham","Broad Str.",""
"916",2011,"Birmingham","Broad Str.",""
"917",2011,"Birmingham","Broad Str.",""
"918",2011,"Birmingham","Broad Str.",""
"919",2011,"Birmingham","Broad Str.",""
"920",2011,"Birmingham","Broad Str.",""
"921",2011,"Birmingham","Broad Str.",""
"922",2011,"Birmingham","Broad Str.",""
"923",2011,"Birmingham","Broad Str.",""
"924",2011,"Birmingham","Broad Str.",""
"925",2011,"Birmingham","Broad Str.",""
"926",2011,"Birmingham","Broad Str.",""
"927",2011,"Birmingham","Broad Str.",""
"928",2011,"Birmingham","Broad Str.",""
"929",2011,"Birmingham","Broad Str.",""
"930",2011,"Birmingham","Broad Str.",""
"931",2011,"Birmingham","Broad Str.",""
"932",2011,"Birmingham","Broad Str.",""
"933",2011,"Birmingham","Broad Str.",""
"934",2011,"Birmingham","Broad Str.",""
"935",2011,"Birmingham","Broad Str.",""
"936",2011,"Birmingham","Broad Str.",""
"937",2011,"Birmingham","Broad Str.",""
"938",2011,"Birmingham","Broad Str.",""
"939",2011,"Birmingham","Broad Str.",""
"940",2011,"Birmingham","Broad Str.",""
"941",2011,"Birmingham","Broad Str.",""
"942",2011,"Birmingham","Broad Str.",""
"943",2011,"Birmingham","Broad Str.",""
"944",2011,"Birmingham","Broad Str.",""
"945",2011,"Birmingham","Broad Str.",""
"946",2011,"Birmingham","Broad Str.",""
"947",2011,"Birmingham","Broad Str.",""
"948",2011,"Birmingham","Broad Str.",""
"949",2011,"Birmingham","Broad Str.",""
"950",2011,"Birmingham","Broad Str.",""
"951",2011,"Birmingham","Broad Str.",""
"952",2011,"Birmingham","Broad Str.",""
"953",2011,"Birmingham","Broad Str.",""
"954",2011,"Birmingham","Broad Str.",""
"955",2011,"Birmingham","Broad Str.",""
"956",2011,"Birmingham","Broad Str.",""
"957",2011,"Birmingham","Broad Str.",""
"958",2011,"Birmingham","Broad Str.",""
"959",2011,"Birmingham","Broad Str.",""
"960",2011,"Birmingham","Broad Str.",""
"961",2011,"Birmingham","Broad Str.",""
"962",2011,"Birmingham","Broad Str.",""
"963",2011,"Birmingham","Broad Str.",""
"964",2011,"Birmingham","Broad Str.",""
"965",2011,"Birmingham","Broad Str.",""
"966",2011,"Birmingham","Broad Str.",""
"967",2011,"Birmingham","Broad Str.",""
"968",2011,"Birmingham","Broad Str.",""
"969",2011,"Birmingham","Broad Str.",""
"970",2011,"Birmingham","Broad Str.",""
"971",2011,"Birmingham","Broad Str.",""
"972",2011,"Birmingham","Broad Str.",""
"973",2011,"Birmingham","Broad Str.",""
"974",2011,"Birmingham","Broad Str.",""
"975",2011,"Birmingham","Broad Str.",""
"976",2011,"Birmingham","Broad Str.",""
"977",2011,"Birmingham","Broad Str.",""
"978",2011,"Birmingham","Broad Str.",""
"979",2011,"Birmingham","Broad Str.",""
"980",2011,"Birmingham","Broad Str.",""
"981",2011,"Birmingham","Broadway Plaza  Ln.",""
"982",2011,"Birmingham","Bromsgrove Str.",""
"983",2011,"Birmingham","Brookvale Rd Witton",""
"984",2011,"Birmingham","Bull Ring",""
"985",2011,"Birmingham","Bull Ring",""
"986",2011,"Birmingham","Bullring  City Centre ",""
"987",2011,"Birmingham","Burford Rd.",""
"988",2011,"Birmingham","Calshott Rd.",""
"989",2011,"Birmingham","Camborne Close ",""
"990",2011,"Birmingham","Canal Side  Soho Loop  Handsworth",""
"991",2011,"Birmingham","Car Park  Ave.",""
"992",2011,"Birmingham","Carrs Ln.",""
"993",2011,"Birmingham","Chiswell Rd.",""
"994",2011,"Birmingham","Church Vale Rd.",""
"995",2011,"Birmingham","City Hospita Dudley Rd.",""
"996",2011,"Birmingham","City Hospital",""
"997",2011,"Birmingham","City Hospital",""
"998",2011,"Birmingham","City Hospital",""
"999",2011,"Birmingham","City Hospital",""
